species,avg,stdev,habitat,tipping_pt
bkcspa,0.43976515439803104,0.004505379690479731,Aridlands,Tipping Point
bkhgro,0.4400196263983751,0.0011130399745886267,Forest,NA
bknsti,0.4396687008742784,0.010775090662962639,Water/wetland,NA
bkpwar,0.43999025452627855,0.001067582076337266,Forest,NA
bktgna,0.44017898028329067,0.003410178217531461,Aridlands,NA
bktspa,0.43999903411591396,0.001649417399022508,Aridlands,NA
bkwvir,0.44247992624298105,0.04881227198447027,Forest,NA
blctit4,0.4401188072178071,0.0035450688256873277,Aridlands,NA
blkpho,0.43997031649127616,0.002430354591871566,Water/wetland,NA
blksco2,0.44038135435655057,0.011336352419999736,Water/wetland,Tipping Point
blkswi,0.4399446932683091,0.006623134954265823,Forest,Tipping Point
blkter,0.4399867406538136,0.004922359331372613,Water/wetland,NA
blkvul,0.44006620822575543,0.0014873159231093447,Habitat Generalist,NA
blugrb1,0.43997735852574404,7.984812320762736e-4,Forest,NA
blujay,0.4399997843801633,6.605867924658821e-4,Forest,NA
bncfly,0.43975282609883815,0.0030450118878264584,Aridlands,NA
bnhcow,0.4400433044844317,0.002584845975887089,Habitat Generalist,NA
bnhnut,0.43991493650000707,0.0024841088677800536,Forest,NA
boboli,0.4399110222386229,0.0037667528659207565,Grasslands,Tipping Point
bohwax,0.44003771792132274,0.0033888791065564685,Forest,NA
bongul,0.4398934411670586,0.00796157716370235,Water/wetland,NA
borchi2,0.43988210653167714,0.0019104155836012105,Forest,NA
botgra,0.44002092271911103,0.009710135485983292,Water/wetland,NA
brant,0.44000196193294494,0.023512630400384253,Water/wetland,NA
brdowl,0.4400305025089044,0.0010228223422960642,Forest,NA
brebla,0.44001213205596884,0.0011884298779474927,Habitat Generalist,NA
brespa,0.4400480226715915,0.0010757495195063737,Aridlands,NA
britit,0.4395415266379096,0.00831371323791991,Forest,NA
brncre,0.4400113765382812,7.70861670022079e-4,Forest,NA
brnowl,0.43979231576607963,0.0030551934705149394,Habitat Generalist,NA
brnthr,0.4399730171956531,6.607540254645061e-4,Forest,NA
brocow,0.4394668467883346,0.0066638079383420845,Aridlands,NA
brthum,0.44005165182686456,0.002229959009875551,Forest,NA
brwhaw,0.4401208110190245,0.003382087779910159,Forest,NA
btbwar,0.4399436565575723,0.0019877210561631653,Forest,NA
btnwar,0.43997009676845983,0.0012249042559567824,Forest,NA
btywar,0.439982812036037,0.0015630418264557886,Forest,NA
bubsan,0.43988292292247877,0.00899104074466123,Water/wetland,Tipping Point
buffle,0.43993239786044164,0.0030289575615982207,Water/wetland,NA
buggna,0.43999398669582196,7.380827830692551e-4,Habitat Generalist,NA
buhvir,0.4399838063684566,0.0010832410505866562,Forest,NA
bulori,0.4400232522554872,0.0010430806652001173,Forest,NA
burowl,0.439957533582553,0.0018349191626442676,Grasslands,NA
bushti,0.44001194840104346,0.002114198753284931,Forest,NA
buwtea,0.43993363343235375,0.001716043896007873,Water/wetland,NA
buwwar,0.43997611721296104,0.0019013249908579812,Forest,NA
cacgoo1,0.44017446764981577,0.0038668166646775456,Water/wetland,NA
cacwre,0.4400603975875575,0.002562931515800834,Aridlands,NA
calgul,0.43997872209238525,0.05227297662806719,Water/wetland,NA
calhum,0.4401401245236944,0.0024124914939563508,Forest,NA
calqua,0.43997022968391875,0.0026137220310417796,Aridlands,NA
calthr,0.43982122220859027,0.006390437192194512,Aridlands,NA
caltow,0.4400325382277347,0.004745753558700152,Aridlands,NA
camwar,0.4399972789861869,0.0014135138158206742,Forest,NA
cangoo,0.4399548211477889,0.0011502282633620525,Water/wetland,NA
cantow,0.43997205340459106,0.0032087273900022334,Aridlands,NA
canvas,0.4394231458777204,0.0189083469973015,Water/wetland,NA
canwar,0.4400068706832601,0.0017627864739582445,Forest,Tipping Point
canwre,0.440113184224225,0.0028153788900505245,Aridlands,NA
carchi,0.44000586484172527,0.0010285760064455969,Forest,NA
carwre,0.43999223384258496,9.645970343034021e-4,Forest,NA
casfin,0.4400695332608146,0.001568365087249525,Forest,NA
caskin,0.43997207876122085,0.002048071878231959,Forest,NA
casspa,0.4399451915603692,0.001838409291689465,Grasslands,NA
caster1,0.4395785990881599,0.01493552607873752,Water/wetland,NA
casvir,0.44013763135724526,0.001541858747230848,Forest,NA
categr,0.44010536974948,0.005377569766533894,Water/wetland,NA
cavswa,0.44001529097655023,0.0022817747597392315,Aridlands,NA
cedwax,0.4400292461128472,6.047457960659977e-4,Forest,NA
cerwar,0.439999241589071,0.003893201786396576,Forest,Tipping Point
chbchi,0.4399268446006971,0.003094220743782599,Forest,NA
chclon,0.4399671657503508,0.0021005947059581946,Grasslands,Tipping Point
chirav,0.44003023687381554,0.0032232306238704415,Aridlands,NA
chispa,0.44000869875412785,5.137114564055693e-4,Forest,NA
chiswi,0.4400127485621532,0.0034905392036215905,Forest,Tipping Point
chswar,0.44000340347675176,0.0012615804283422638,Forest,NA
chwwid,0.4399706751181422,0.0016489237487756056,Forest,NA
cintea,0.44003244683119075,0.002816399629690847,Water/wetland,NA
clagre,0.44055320111037993,0.013600869661240732,Water/wetland,Tipping Point
clanut,0.44009710166906435,0.0023217950882207013,Forest,NA
clcspa,0.4399857719909096,0.0010098164149210385,Grasslands,NA
cliswa,0.43999436148362653,8.301703135992983e-4,Habitat Generalist,NA
cogdov,0.4398414711547271,0.0035614513315591623,Aridlands,NA
comgal1,0.4398453183536139,0.006576595759471112,Water/wetland,NA
comgol,0.4396540244307284,0.004671871475701382,Water/wetland,NA
comgra,0.4406653118988106,0.013419200637194017,Habitat Generalist,NA
comloo,0.4398614690597625,0.005088409391952372,Water/wetland,NA
commer,0.43997400134883285,0.008030312203628428,Water/wetland,NA
comnig,0.4400086478062556,7.052109486811169e-4,Habitat Generalist,NA
compoo,0.4399712664426016,0.0014075264539017008,Aridlands,NA
comrav,0.4399954434575079,6.534140359822975e-4,Habitat Generalist,NA
comred,0.43991299907801545,0.0011736285640335808,Water/wetland,NA
comter,0.4399120573356878,0.026193033094637126,Water/wetland,NA
comyel,0.43998341129070645,6.066180186335523e-4,Habitat Generalist,NA
conwar,0.4401123612899649,0.005619106349485306,Forest,NA
coohaw,0.44002773936934886,4.963456732412852e-4,Forest,NA
corfly,0.44005385913753775,0.002516067329277527,Forest,NA
coshum,0.4401125277941457,0.0035579780224023532,Aridlands,NA
coukin,0.43958542238793386,0.005300476990148813,Aridlands,NA
cowscj1,0.43989026816487775,0.0039319826027486675,Forest,NA
crithr,0.44010394139285186,0.002984245163277387,Aridlands,NA
cubthr,0.44000945794209767,0.002928226035938896,Aridlands,NA
daejun,0.44001067698141605,4.4344071492439244e-4,Forest,NA
dickci,0.4399659815026866,0.001283202762588641,Grasslands,NA
doccor,0.43979342628235457,0.008528992132896178,Water/wetland,NA
dowwoo,0.43998594800831003,6.953138565454348e-4,Forest,NA
dunlin,0.4399401402295475,0.011984080943123683,Water/wetland,NA
dusfly,0.44010811388515,0.001312989001760715,Forest,NA
dusgro,0.44013631651659163,0.0030276297179301806,Forest,NA
eargre,0.439604887189614,0.0188486767511479,Water/wetland,NA
easblu,0.44000227773762457,7.321977539714254e-4,Forest,NA
easkin,0.43995773033754565,8.594867276927026e-4,Grasslands,NA
easmea,0.440005906241462,0.001055306737786262,Grasslands,NA
easowl1,0.43997458770241593,0.0011312943798554658,Forest,NA
easpho,0.4399961516070184,7.395253883773542e-4,Forest,NA
eastow,0.4399688352535591,0.0010381584176188715,Forest,NA
easwpw1,0.4399686044008784,0.0020713366814587653,Forest,Tipping Point
eawpew,0.4399969114376075,7.828482389198374e-4,Forest,NA
evegro,0.4400780190273835,0.001531692761848078,Forest,Tipping Point
ferhaw,0.43996407959532546,0.0013282003702277444,Grasslands,NA
fiespa,0.4399887888961831,8.051499389867451e-4,Forest,NA
fiscro,0.43999491756461684,0.0027039894648489327,Habitat Generalist,NA
forter,0.43970787030438624,0.005837948967013409,Water/wetland,NA
foxspa,0.4400706974443697,0.0010475457461919327,Forest,NA
fragul,0.439885242863342,0.009016012143713994,Water/wetland,NA
fuwduc,0.43974262258317837,0.008369345185077214,Water/wetland,NA
gadwal,0.4400319150856152,0.0019354272276101028,Water/wetland,NA
gamqua,0.44011706193086086,0.0030414692183387882,Aridlands,NA
gbbgul,0.43977187982561416,0.01757550442168067,Water/wetland,Tipping Point
gilfli,0.4402936269642673,0.006479335340953085,Aridlands,NA
gilwoo,0.4402045897302537,0.00527737071939731,Aridlands,NA
gloibi,0.43962041780643535,0.007813312446634168,Water/wetland,NA
gnttow,0.44002957500818163,0.0012917134626841966,Aridlands,NA
gnwtea,0.4399561777347299,0.0031372412745601817,Water/wetland,NA
gockin,0.4399972831137233,8.151297101118108e-4,Forest,NA
gocspa,0.43994214321058506,0.002437783840066216,Water/wetland,NA
gofwoo,0.4397522193380358,0.0035386664662872174,Aridlands,NA
goleag,0.43998724932906136,0.001085356607179424,Habitat Generalist,NA
gowwar,0.43999589274910006,0.002307141826382232,Forest,Tipping Point
graspa,0.4399724153381874,0.0010775992816802924,Grasslands,NA
grawar,0.44000949708983256,0.004830981669311008,Forest,Tipping Point
grbani,0.43950281992902773,0.008138261028775082,Habitat Generalist,NA
grbher3,0.43997890866749106,9.280778907010493e-4,Water/wetland,NA
grcfly,0.44000039064181395,7.840831587541865e-4,Forest,NA
greegr,0.4399555196222072,0.0023894338027065894,Water/wetland,NA
greroa,0.4399522299139357,0.0020547595941883094,Aridlands,NA
gresca,0.4401666814900821,0.009797912298764975,Water/wetland,NA
greyel,0.4399498921842652,0.001862811996458934,Water/wetland,NA
grhowl,0.4399762064284541,6.32478585309925e-4,Habitat Generalist,NA
grnher,0.4400151183032665,0.001118231047550929,Water/wetland,NA
grnjay,0.43949917579438263,0.005835140906063075,Aridlands,NA
grpchi,0.44001566826961536,0.0035696887959747628,Grasslands,NA
grtgra,0.4398370631783633,0.004070688045992593,Habitat Generalist,NA
grycat,0.43998476121280344,7.615403328250347e-4,Forest,NA
gryfly,0.4399975207730297,0.0013393997416366655,Forest,NA
gryjay,0.43994485756894725,0.001553328948380463,Forest,NA
grykin,0.44025854572397477,0.027908122415279506,Forest,NA
gryvir,0.4399128050797154,0.0031835708096553,Forest,NA
gwfgoo,0.4400088707321228,0.002170726962677534,Water/wetland,NA
gycthr,0.4399962750628412,0.0011534873080049138,Forest,NA
haiwoo,0.44001904516120205,7.585241650420272e-4,Forest,NA
hamfly,0.4401167387087435,0.0015884707427796902,Forest,NA
harduc,0.43992984480377223,0.008571491914585366,Water/wetland,NA
harspa,0.4400157783486901,0.001609125967146009,Water/wetland,Tipping Point
henspa,0.43995614144437367,0.0029312577322007944,Grasslands,Tipping Point
heptan,0.4398784669591615,0.004947300148135065,Forest,NA
hergul,0.43945246225492224,0.010411402381394316,Water/wetland,NA
herthr,0.440007597865386,7.084717255771528e-4,Forest,NA
herwar,0.44000720639589236,0.0034976801599994733,Forest,NA
hoared,0.44012730189970084,0.005059457765113902,Water/wetland,NA
hoomer,0.44003733475206186,0.002352375816708323,Water/wetland,NA
hooori,0.43987077643742895,0.003056327391616928,Aridlands,NA
hoowar,0.4399183859786911,0.0017554642041567774,Forest,NA
horgre,0.4399651699518725,0.005612050083867572,Water/wetland,NA
horlar,0.4399994073344515,0.0013065953483595233,Grasslands,NA
houfin,0.4400464127607463,0.0014582287852290615,Habitat Generalist,NA
houwre,0.43999877657279324,5.250639381214578e-4,Forest,NA
hrshaw,0.4395443475247537,0.005461514897209024,Aridlands,NA
hudgod,0.4399354608119916,0.0039605826253644345,Water/wetland,Tipping Point
hutvir,0.4398458733518213,0.0034631423771391075,Forest,NA
incdov,0.4409850821321257,0.014202899024775138,Aridlands,NA
indbun,0.43998722128193063,9.005628696649487e-4,Forest,NA
juntit1,0.439915892554022,0.002866667105139008,Forest,NA
kenwar,0.43997359013110326,0.0016974534185555188,Forest,NA
killde,0.43998258814350444,0.0010238487938891744,Habitat Generalist,NA
kineid,0.43753512409147516,0.06801696084275155,Water/wetland,Tipping Point
kinrai4,0.43980044134204876,0.006219320856139189,Water/wetland,Tipping Point
labwoo,0.43996325391379026,0.001760771181510826,Aridlands,NA
laplon,0.44000723087404275,0.002722277730183714,Water/wetland,NA
larbun,0.4400494898135259,0.0017358559116592359,Grasslands,NA
larspa,0.43998103005247585,8.65824925164643e-4,Grasslands,NA
lawgol,0.4399780520761556,0.003872530503031041,Aridlands,NA
lazbun,0.4400358593324227,0.0010447983276906736,Forest,NA
leabit,0.439842280737224,0.004510225152872684,Water/wetland,NA
leafly,0.44001059854518254,9.193529825695404e-4,Forest,NA
leasan,0.4398709319292475,0.0029226564878994505,Water/wetland,NA
lecspa,0.4399665589616843,0.001833185064234647,Grasslands,Tipping Point
lecthr,0.4402348092091547,0.0066324922440401685,Aridlands,Tipping Point
lesgol,0.44000112901968774,0.0014565070907996277,Forest,NA
lesnig,0.4400754800765921,0.0024182155138115853,Aridlands,NA
lessca,0.4401877550563805,0.005930003195435983,Water/wetland,NA
lesyel,0.44009210340428156,0.00299375497840586,Water/wetland,Tipping Point
lewwoo,0.4399674028688101,0.0027947723995971154,Forest,NA
libher,0.43998297434536515,0.0030004648595432456,Water/wetland,NA
limpki,0.4399894367937391,0.010522644752356834,Water/wetland,NA
linspa,0.440015117605888,5.552127895158035e-4,Forest,NA
lobcur,0.43994104550334173,0.004496586596285955,Grasslands,NA
lobdow,0.43996602151759645,0.0046164946605295135,Water/wetland,Tipping Point
lobthr,0.43957625702686803,0.005214654201979033,Aridlands,NA
loeowl,0.4399635429612682,0.001916666865015714,Forest,NA
logshr,0.43999797083189934,8.970110114600119e-4,Grasslands,NA
lotduc,0.44029395650509073,0.022032776876406524,Water/wetland,NA
louwat,0.4399941424569739,0.0014449658870884067,Forest,NA
lucwar,0.44001896486102254,0.003266623307904446,Aridlands,NA
macwar,0.44009157561340706,0.0010544899990923918,Forest,NA
magwar,0.44000228427389126,9.87577333867488e-4,Forest,NA
mallar3,0.44002940022817266,0.003366617509167917,Water/wetland,NA
margod,0.4398261930283941,0.01953344331544932,Water/wetland,NA
marwre,0.44001477016176255,0.001433712311329044,Water/wetland,NA
mcclon,0.43993971766545226,0.003657922802334907,Grasslands,Tipping Point
merlin,0.43996424259398914,7.367425119198036e-4,Habitat Generalist,NA
mewgul,0.43687594957463444,0.17516228856445526,Water/wetland,NA
mexjay4,0.4392919449422399,0.011042242419431664,Forest,NA
miskit,0.44003275509944034,0.0016784629824429036,Forest,NA
motduc,0.4395420710198774,0.008084891374639757,Water/wetland,Tipping Point
moublu,0.4400110334578549,0.0010184671511521744,Forest,NA
mouchi,0.44010412055904097,0.0019056671477507094,Forest,NA
moudov,0.4399718817365551,5.858345555011641e-4,Habitat Generalist,NA
mouplo,0.43948844317069496,0.011021422978059801,Grasslands,Tipping Point
mouqua,0.44013527840795763,0.004342689458919555,Forest,NA
mouwar,0.4400840650668134,0.002247160138147289,Forest,Tipping Point
naswar,0.4400398188359297,8.32164607158522e-4,Forest,NA
nopowl,0.44011670779543327,0.002562000444260281,Forest,NA
norbob,0.4399420702514437,0.0012831194032450063,Forest,NA
norcar,0.44001574778699676,7.090413336698595e-4,Forest,NA
norfli,0.4400071160067982,3.3444515109312976e-4,Forest,NA
norgos,0.439987978650725,0.001021372880566793,Forest,NA
norhar2,0.43999118260373926,8.006260042141535e-4,Habitat Generalist,NA
normoc,0.44001263250600164,8.285120190492687e-4,Habitat Generalist,NA
norpar,0.4399915827803549,0.0011328366079225564,Forest,NA
norpin,0.43998127629805434,0.0023793767592056626,Water/wetland,NA
norsho,0.43997279337087863,0.00453374003472125,Water/wetland,NA
norshr4,0.4399759372840641,7.957733603781596e-4,Water/wetland,NA
norwat,0.440022440076859,9.34376161203151e-4,Forest,NA
nrwswa,0.43997818235879954,0.0014631819342638497,Habitat Generalist,NA
nstspa,0.4399748509098611,0.0024370388989128577,Water/wetland,NA
nswowl,0.440072844541005,0.0016818808836437037,Forest,NA
nutwoo,0.43998811196258064,0.00461767643252589,Forest,NA
oaktit,0.4398835923316551,0.005271717775094782,Forest,NA
olispa,0.4394418790684979,0.005118945956141467,Aridlands,NA
olsfly,0.440046486001438,7.860550805466067e-4,Forest,Tipping Point
orcori,0.43998616622416586,8.335118160657178e-4,Forest,NA
orcwar,0.44000799152337267,5.777530163880635e-4,Forest,NA
osprey,0.43984926960377657,0.0025979928839728428,Water/wetland,NA
ovenbi1,0.4400054054208102,0.0013584449211972395,Forest,NA
pacwre1,0.4399459729795866,0.0028641200638298185,Forest,NA
pagplo,0.4355618145427519,0.03999260221185243,Water/wetland,NA
paibun,0.4400447291459584,0.0017912852973851058,Forest,NA
palwar,0.4399905683574205,0.0014126491538049612,Forest,NA
pasfly,0.43995651526593493,0.002540695079065396,Forest,NA
pecsan,0.4401228972889413,0.0037216305708331256,Water/wetland,Tipping Point
perfal,0.44000063942878037,0.0013824634751187811,Habitat Generalist,NA
phaino,0.44005247614359577,0.0032304777989285165,Aridlands,NA
phivir,0.43999349067263277,9.806661126820653e-4,Forest,NA
pibgre,0.4400533445135319,0.001400800191625881,Water/wetland,NA
pilwoo,0.439988449064573,9.608089149702879e-4,Forest,NA
pingro,0.4399616918542646,0.001420698996345534,Forest,NA
pinjay,0.44000956658849066,0.0027385766812733814,Forest,Tipping Point
pinsis,0.4400497381441168,9.102715144852386e-4,Forest,NA
pinwar,0.4399804660994545,0.0013234572228261474,Forest,NA
plsvir,0.4400018763728852,0.0021618829153591886,Forest,NA
prafal,0.44000202394306415,8.511611384048552e-4,Aridlands,NA
prawar,0.4398991993280897,0.0015973555336613416,Forest,Tipping Point
prowar,0.4399404997623695,0.002774622987536305,Forest,NA
purfin,0.4399782203229967,9.452702153566952e-4,Forest,NA
purgal2,0.44006770460323724,0.007555012972526854,Water/wetland,NA
purmar,0.4406811160533011,0.02909245429884919,Habitat Generalist,NA
pursan,0.44049790078973466,0.04164722953003803,Water/wetland,NA
pygnut,0.4399501498305207,0.004397296526893298,Forest,NA
pyrrhu,0.43983096270384975,0.003380015504738264,Aridlands,NA
rebmer,0.44018445991604954,0.01949438852063198,Water/wetland,NA
rebnut,0.4400752267524477,0.0010179341642675278,Forest,NA
rebsap,0.44003634453040297,0.0027110404321836344,Forest,NA
rebwoo,0.4400083282103226,7.935585637081152e-4,Forest,NA
recwoo,0.44022552022602673,0.010559198785474688,Forest,NA
redcro,0.44005916210683066,0.0014436106444331305,Forest,NA
redhea,0.44011944113399004,0.008417801048354939,Water/wetland,NA
redkno,0.4397003260030965,0.0526682802967515,Water/wetland,Tipping Point
reevir1,0.43999207988446776,8.706269174466687e-4,Forest,NA
refwar,0.4400792027721085,0.01028405474452007,Forest,NA
rehwoo,0.43998957139577144,8.955366088324083e-4,Forest,Tipping Point
rengre,0.44000996896324146,0.00583020083285956,Water/wetland,NA
renpha,0.4394259535832418,0.01994512168059635,Water/wetland,NA
rensap,0.4400401931375225,0.001341865692726914,Forest,NA
reshaw,0.44002795078910595,9.258804801056575e-4,Forest,NA
rethaw,0.4400126399504196,4.95987760225901e-4,Habitat Generalist,NA
retloo,0.43989633028220054,0.01585442333264583,Water/wetland,NA
rewbla,0.440431810693989,0.006620931450197874,Habitat Generalist,NA
ribgul,0.43982150932953806,0.0042292112646635915,Water/wetland,NA
rinduc,0.4399256276626411,0.002438589664319503,Water/wetland,NA
robgro,0.43999497546771016,9.446946550653403e-4,Forest,NA
rocsan,0.4399976474083472,0.03773349963715783,Water/wetland,Tipping Point
rocwre,0.439966622624083,0.0011569703434236357,Aridlands,NA
rolhaw,0.4399719641778842,9.772267042126043e-4,Water/wetland,NA
rosgoo,0.43983380363319785,0.004835666902155414,Water/wetland,NA
rosspo1,0.4398564258438664,0.005136845092317691,Water/wetland,NA
rthhum,0.4400039845243048,8.55795472802512e-4,Forest,NA
ruckin,0.4400083428713982,4.2523414624259543e-4,Forest,NA
rucspa,0.4399791929933591,0.0034072435918618897,Aridlands,NA
rudduc,0.439914526415645,0.004738586250931886,Water/wetland,NA
rudtur,0.43966877917945757,0.01926602309118508,Water/wetland,Tipping Point
rufgro,0.44006989522063855,0.001984232213823786,Forest,NA
rufhum,0.44005075727533066,0.001461704724600493,Forest,Tipping Point
rusbla,0.4399668986674922,0.0012741483138053178,Forest,NA
saggro,0.4399330440883325,0.0029371084723996753,Aridlands,Tipping Point
sagspa1,0.4400638892325509,0.0018801141959277957,Aridlands,NA
sagthr,0.44002125369798056,0.0013347056168020286,Aridlands,NA
sancra,0.4400721706047933,0.003623617554079068,Water/wetland,NA
sander,0.44033429136678476,0.012384014322235591,Water/wetland,NA
savspa,0.43998848547204283,9.318328973095079e-4,Grasslands,NA
saypho,0.44000966989057183,9.453958842328222e-4,Habitat Generalist,NA
scaqua,0.4400492276645183,0.002916276423765012,Aridlands,NA
scatan,0.439973549064073,0.0013093079909776005,Forest,NA
scoori,0.4399703699860802,0.0023838213794629024,Forest,NA
sctfly,0.44001752849810194,0.001868022558063303,Grasslands,NA
sedwre1,0.4399570533871751,0.0013753073544591164,Grasslands,NA
semplo,0.44015129517413704,0.010231409843171268,Water/wetland,NA
semsan,0.43991297832500514,0.007826877946868236,Water/wetland,Tipping Point
shbdow,0.4405123669079415,0.01765754603168192,Water/wetland,Tipping Point
sheowl,0.43994272477728497,0.0013505903255493761,Habitat Generalist,NA
shshaw,0.44000354249893003,6.444501253335028e-4,Forest,NA
shtgro,0.4400164186114406,0.0020708967826754514,Grasslands,NA
smilon,0.4398578460685871,0.004193229585781731,Water/wetland,NA
snobun,0.4400071436522804,0.001873066860193329,Water/wetland,NA
snoegr,0.43989190747873086,0.00396414477706435,Water/wetland,NA
snogoo,0.4400812646095302,0.0028969204427533868,Water/wetland,NA
snoowl1,0.4401184438362698,0.0029788583024118586,Water/wetland,Tipping Point
solsan,0.43996584373586817,9.334877084743774e-4,Water/wetland,NA
sonspa,0.43999154021848813,4.989083625181962e-4,Habitat Generalist,NA
soogro1,0.4399045463800494,0.004942248898060064,Forest,NA
sora,0.4400027662202977,0.0013575303581776852,Water/wetland,NA
sposan,0.43999144349637165,8.683061160424039e-4,Water/wetland,NA
spotow,0.4400149881899213,9.160605809588162e-4,Forest,NA
sprgro,0.4398687811767725,0.0018822533190674038,Forest,NA
sprpip,0.4400248739163525,0.0020642570934960363,Grasslands,Tipping Point
steeid,0.4502750193923712,0.4414478755771192,Water/wetland,NA
stejay,0.44002132162203184,0.0019214462656547732,Forest,NA
stisan,0.43997269737687794,0.0029207988891766542,Water/wetland,Tipping Point
sumtan,0.439985042809538,0.0011055230645027531,Forest,NA
surfbi,0.4406613704365379,0.020365667812360815,Water/wetland,Tipping Point
sursco,0.44016148748747363,0.01276618919739714,Water/wetland,NA
swahaw,0.4400723278137242,0.002373360372187265,Grasslands,NA
swaspa,0.43994691353996457,8.573396324950624e-4,Water/wetland,NA
swathr,0.44006917335386914,0.001040205821478335,Forest,NA
swawar,0.4398874028521408,0.0023737156503212593,Forest,NA
swtkit,0.4397662204449257,0.007283751880833436,Forest,NA
tenwar,0.44000736677637037,8.742966570556986e-4,Forest,NA
towsol,0.440026697248425,0.001186065048184936,Forest,NA
towwar,0.4400993687506591,0.0017114547175806716,Forest,NA
treswa,0.4402518553375815,0.028934383300352973,Habitat Generalist,NA
tribla,0.4399698892880653,0.019164072798847426,Water/wetland,Tipping Point
triher,0.43976520857371937,0.012850423142365692,Water/wetland,NA
truswa,0.4399497568248563,0.0029706210358958272,Water/wetland,NA
tuftit,0.4399911191899655,9.786118034130033e-4,Forest,NA
tunswa,0.43999745516763206,0.0048707069543753876,Water/wetland,NA
turvul,0.44000353999724434,6.296462432896252e-4,Habitat Generalist,NA
uplsan,0.44005293016609665,0.001253821157508879,Grasslands,NA
varbun,0.43958823270017183,0.006406586589902152,Aridlands,NA
varthr,0.43993936087212854,0.002314396515083435,Forest,NA
vauswi,0.4396761950366453,0.007103014112456829,Forest,NA
veery,0.4400307352319774,0.0014967303713788128,Forest,NA
verdin,0.4400595228875304,0.0027060075396694444,Aridlands,NA
verfly,0.43997961884245396,0.002627102309036703,Aridlands,NA
vesspa,0.44000586523193636,7.841809150863911e-4,Grasslands,NA
vigswa,0.44007060767386563,0.00122494097506493,Forest,NA
virrai,0.43999252580864034,0.0014681689974066227,Water/wetland,NA
virwar,0.43998328866395103,0.0021806206573428315,Forest,NA
wantat1,0.43809067342260094,0.036012912235037574,Water/wetland,Tipping Point
warvir,0.4400445396627955,7.259233942694718e-4,Forest,NA
wesblu,0.4399866334365051,0.001714488013748396,Forest,NA
