species,avg,stdev,lower95,upper95,habitat,tipping_pt
bkhgro,0.37001556822423515,0.001078141456259328,0.36790241096996684,0.37212872547850345,Forest,NA
bknsti,0.37004627849798166,0.009936693850686693,0.35057035855063573,0.3895221984453276,Water/wetland,NA
bkpwar,0.36988081914041715,8.497072561156676e-4,0.3682153929184304,0.3715462453624039,Forest,NA
bktgna,0.3702422986230269,0.003351286607419291,0.3636737768724851,0.37681082037356867,Aridlands,NA
bktspa,0.3700139217989756,0.0016223439103354238,0.36683412773471813,0.373193715863233,Aridlands,NA
bkwvir,0.37060093122596344,0.04798150525455567,0.2765571809270343,0.4646446815248926,Forest,NA
blctit4,0.3700601174187357,0.00341194474992876,0.3633727057088753,0.37674752912859605,Aridlands,NA
blkpho,0.3699078621093081,0.0023118188019970263,0.3653766972573939,0.3744390269612223,Water/wetland,NA
blksco2,0.3201438795808461,0.007240964844772984,0.3059515884850911,0.33433617067660115,Water/wetland,Tipping Point
blkswi,0.36975289954690455,0.0059438423937456806,0.358102968455163,0.3814028306386461,Forest,Tipping Point
blkter,0.3657472662369008,0.005690752542349097,0.35459339125389655,0.37690114121990503,Water/wetland,NA
blkvul,0.3699806348877234,0.0014618974022062407,0.36711531597939917,0.3728459537960477,Habitat Generalist,NA
blugrb1,0.3700296594441415,7.935194030907614e-4,0.36847436141408363,0.3715849574741994,Forest,NA
blujay,0.36993070667902633,6.492586411749271e-4,0.36865815974232347,0.3712032536157292,Forest,NA
bncfly,0.37020132302050685,0.003133980196400817,0.36405872183556126,0.37634392420545243,Aridlands,NA
bnhcow,0.369975070746156,0.0025456727429152975,0.364985552170042,0.37496458932226995,Habitat Generalist,NA
bnhnut,0.3699947700854283,0.0024427851416682113,0.3652069112077586,0.374782628963098,Forest,NA
boboli,0.36979758824033365,0.003722820647737566,0.362500859770768,0.3770943167098993,Grasslands,Tipping Point
bohwax,0.36999478784153605,0.0031165435222302172,0.3638863625379648,0.3761032131451073,Forest,NA
bongul,0.3649007218811281,0.0062591841817532645,0.3526327208848917,0.37716872287736447,Water/wetland,NA
borchi2,0.37002856439407983,0.0017801989370628494,0.3665393744774366,0.37351775431072304,Forest,NA
botgra,0.36873073559075203,0.009186600426112704,0.3507249987555711,0.38673647242593295,Water/wetland,NA
brant,0.3664602709732614,0.011540388437564837,0.3438411096356343,0.3890794323108885,Water/wetland,NA
brdowl,0.36999301419561004,0.0010276726306857923,0.36797877583946587,0.3720072525517542,Forest,NA
brebla,0.36995897680911316,0.0012074392927590983,0.36759239579530534,0.372325557822921,Habitat Generalist,NA
brespa,0.37005188075019274,0.0011413188217247584,0.3678148958596122,0.3722888656407733,Aridlands,NA
britit,0.37018953855143627,0.00816491932027052,0.35418629668370605,0.3861927804191665,Forest,NA
brncre,0.3699504542425835,7.330293814667456e-4,0.3685137166549087,0.3713871918302583,Forest,NA
brnowl,0.3700088641196216,0.0029591056908134985,0.36420901696562713,0.37580871127361604,Habitat Generalist,NA
brnthr,0.3699805481107818,6.574833413224137e-4,0.3686918807617899,0.3712692154597737,Forest,NA
brocow,0.37011019109275245,0.006578485469166668,0.35721635957318576,0.38300402261231914,Aridlands,NA
brthum,0.37001610089227394,0.002241914465762707,0.365621948539379,0.37441025324516886,Forest,NA
brwhaw,0.3699462452500955,0.003424672553273705,0.36323388704567905,0.37665860345451196,Forest,NA
btbwar,0.369800469950774,0.0019788679831818624,0.36592188870373754,0.3736790511978104,Forest,NA
btnwar,0.3699362271991615,0.0012205288465546218,0.36754399065991444,0.3723284637384086,Forest,NA
btywar,0.3700014903920836,0.0014905546458441,0.36708000328622914,0.372922977497938,Forest,NA
bubsan,0.3696495851332432,0.00852775130724921,0.35293519257103473,0.38636397769545167,Water/wetland,Tipping Point
buffle,0.3668730120682601,0.0028044051901728365,0.36137637789552135,0.3723696462409989,Water/wetland,NA
buggna,0.36999491912235777,7.152477924805666e-4,0.36859303344909583,0.3713968047956197,Habitat Generalist,NA
buhvir,0.36994119499739614,0.00107636855862125,0.36783151262249847,0.3720508773722938,Forest,NA
bulori,0.37002289118936926,0.001003923424130695,0.3680552012780731,0.3719905811006654,Forest,NA
burowl,0.3701113012318681,0.0017948816248488744,0.3665933332471643,0.37362926921657186,Grasslands,NA
bushti,0.3699579555902069,0.0019470741222390804,0.3661416903106183,0.3737742208697955,Forest,NA
buwtea,0.36982751878599823,0.0016154354045803735,0.3666612653930207,0.3729937721789758,Water/wetland,NA
buwwar,0.3700208395179035,0.0018664688846887212,0.3663625605039136,0.3736791185318934,Forest,NA
cacgoo1,0.36939769216995016,0.0034936717178285373,0.3625500956030062,0.3762452887368941,Water/wetland,NA
cacwre,0.3701262258337039,0.002609801637372416,0.36501101462445396,0.3752414370429539,Aridlands,NA
calgul,0.3687165302072802,0.04449226786741851,0.2815116851871399,0.45592137522742043,Water/wetland,NA
calhum,0.3700694077947501,0.00230516967350444,0.3655512752346814,0.37458754035481884,Forest,NA
calqua,0.3699589882648442,0.002642284813639674,0.3647801100301104,0.375137866499578,Aridlands,NA
calthr,0.37004265822310844,0.006050110341110803,0.35818444195453125,0.38190087449168564,Aridlands,NA
caltow,0.3699366110152312,0.0045614788792066145,0.3609961124119862,0.37887710961847615,Aridlands,NA
camwar,0.36983028897016196,0.0014021887811491859,0.36708199895910953,0.3725785789812144,Forest,NA
cangoo,0.36992734413352246,0.0012006087988522393,0.36757415088777207,0.37228053737927286,Water/wetland,NA
cantow,0.36998400901334105,0.003100184424075832,0.36390764754215243,0.37606037048452967,Aridlands,NA
canvas,0.3699931705584406,0.01881613086643871,0.33311355406022075,0.40687278705666047,Water/wetland,NA
canwar,0.36986786258638266,0.0017489777289254175,0.3664398662376888,0.3732958589350765,Forest,Tipping Point
canwre,0.37000367089983294,0.0027563079588291085,0.36460130730052787,0.375406034499138,Aridlands,NA
carchi,0.3699983975771931,0.0010679299249104887,0.36790525492436854,0.37209154023001767,Forest,NA
carwre,0.36999345627982094,9.497167859011287e-4,0.3681320113794547,0.37185490118018716,Forest,NA
casfin,0.3699659941955013,0.00149398570902856,0.36703778220580535,0.37289420618519725,Forest,NA
caskin,0.37013002694803737,0.0020039236676845464,0.3662023365593757,0.37405771733669907,Forest,NA
casspa,0.370090492908761,0.0017077492036174915,0.36674330446967074,0.37343768134785127,Grasslands,NA
caster1,0.34806323534236694,0.012942777834507216,0.3226953907867328,0.37343107989800106,Water/wetland,NA
casvir,0.3700463682143617,0.0015173175723656588,0.367072425772525,0.3730203106561984,Forest,NA
categr,0.36954917324756725,0.005016478341657568,0.35971687569791844,0.37938147079721607,Water/wetland,NA
cavswa,0.37006123883175657,0.002187023815323585,0.36577467215372234,0.3743478055097908,Aridlands,NA
cedwax,0.3699665873855497,6.003673593109658e-4,0.3687898673613002,0.37114330740979923,Forest,NA
cerwar,0.3699580072792612,0.0037700591329981295,0.3625686913785849,0.3773473231799375,Forest,Tipping Point
chbchi,0.36983525442510623,0.003039744474963191,0.36387735525417836,0.3757931535960341,Forest,NA
chclon,0.37004696403398496,0.0020430548425655537,0.36604257654255645,0.37405135152541347,Grasslands,Tipping Point
chirav,0.3700573598739881,0.003099921784857575,0.36398151317566724,0.3761332065723089,Aridlands,NA
chispa,0.36999523981029225,4.884629654637301e-4,0.36903785239798337,0.37095262722260114,Forest,NA
chiswi,0.3698324815454702,0.0034368520964601417,0.36309625143640833,0.3765687116545321,Forest,Tipping Point
chswar,0.36996775480364,0.001241487128229849,0.3675344400323095,0.37240106957497054,Forest,NA
chwwid,0.3700049314311828,0.0016558106562370963,0.3667595425449581,0.3732503203174075,Forest,NA
cintea,0.37007352808647315,0.002697432405737933,0.3647865605712268,0.37536049560171947,Water/wetland,NA
clagre,0.3696302881278297,0.012844347253898575,0.3444553675101885,0.3948052087454709,Water/wetland,Tipping Point
clanut,0.3699347903830242,0.0021942231367085784,0.36563411303507537,0.374235467730973,Forest,NA
clcspa,0.37002889374440473,9.79600748725361e-4,0.36810887627690303,0.37194891121190643,Grasslands,NA
cliswa,0.36996121763281353,7.79053559217816e-4,0.3684342726567466,0.37148816260888046,Habitat Generalist,NA
cogdov,0.3701882221298983,0.003480553571962103,0.3633663371288526,0.37701010713094407,Aridlands,NA
comgal1,0.3697717996892571,0.006457252261467761,0.3571155852567803,0.38242801412173394,Water/wetland,NA
comgol,0.36784759706973086,0.004213727808370488,0.3595886905653247,0.376106503574137,Water/wetland,NA
comgra,0.36952668829982516,0.012312870183759397,0.34539346273965676,0.39365991385999355,Habitat Generalist,NA
comloo,0.36394399989932025,0.0040218330297378405,0.35606120716103407,0.37182679263760643,Water/wetland,NA
commer,0.36922811062911204,0.008111799500009785,0.3533289836090929,0.3851272376491312,Water/wetland,NA
comnig,0.3699054320226711,7.022143950153082e-4,0.3685290918084411,0.3712817722369011,Habitat Generalist,NA
compoo,0.3700184516086695,0.0013696615634054817,0.3673339149443947,0.37270298827294424,Aridlands,NA
comrav,0.3692050062148675,6.060957434294322e-4,0.3680170585577458,0.37039295387198923,Habitat Generalist,NA
comred,0.36976486963203664,9.996531913361924e-4,0.3678055493770177,0.3717241898870556,Water/wetland,NA
comter,0.3239808984151194,0.022969916185243494,0.27895986269204215,0.36900193413819665,Water/wetland,NA
comyel,0.36992030264177256,6.151122660119206e-4,0.3687146826003892,0.3711259226831559,Habitat Generalist,NA
conwar,0.3701696676286609,0.005538634561130924,0.35931394388884424,0.3810253913684775,Forest,NA
coohaw,0.36998163007953333,4.722036168224534e-4,0.36905611099056135,0.3709071491685053,Forest,NA
corfly,0.3700534938179405,0.002360672098643887,0.3654265765045985,0.37468041113128253,Forest,NA
coshum,0.3701386963873794,0.0033460194790228014,0.3635804982084947,0.3766968945662641,Aridlands,NA
coukin,0.3702254050367889,0.005476750945061442,0.3594909731844685,0.38095983688910934,Aridlands,NA
cowscj1,0.36991028692137784,0.003611839050861625,0.36283108238168904,0.37698949146106664,Forest,NA
crithr,0.37017526484964286,0.0030252993788729837,0.3642456780670518,0.3761048516322339,Aridlands,NA
cubthr,0.3701334180221434,0.0028606630037036874,0.36452651853488416,0.3757403175094026,Aridlands,NA
daejun,0.3699363777724071,4.251875995394376e-4,0.36910301007730983,0.3707697454675044,Forest,NA
dickci,0.37000423229409973,0.0012855774389878,0.36748450051368364,0.3725239640745158,Grasslands,NA
doccor,0.36503077183861116,0.007942622412109223,0.3494632319108771,0.38059831176634523,Water/wetland,NA
dowwoo,0.36999640347078716,6.731342092028452e-4,0.3686770604207496,0.3713157465208247,Forest,NA
dunlin,0.36388784063110813,0.009722898453002705,0.3448309596632228,0.38294472159899345,Water/wetland,NA
dusfly,0.3699762099965092,0.0011886063353754458,0.3676465415791733,0.3723058784138451,Forest,NA
dusgro,0.3701681803745359,0.002794906152271335,0.3646901643160841,0.37564619643298774,Forest,NA
eargre,0.370533826123096,0.01770123513989218,0.3358394052489073,0.40522824699728466,Water/wetland,NA
easblu,0.36998162641460425,7.359253362934857e-4,0.368539212755469,0.37142404007373947,Forest,NA
easkin,0.3699350305103192,8.501611411060082e-4,0.3682687146737514,0.37160134634688696,Grasslands,NA
easmea,0.3699557762492067,9.91053838841625e-4,0.36801331072507715,0.3718982417733363,Grasslands,NA
easowl1,0.3700476483438636,0.0010965776747847052,0.3678983561012856,0.37219694058644165,Forest,NA
easpho,0.3699490634146551,7.060453350100047e-4,0.3685652145580355,0.37133291227127474,Forest,NA
eastow,0.3699849227473901,9.937157859156403e-4,0.36803723980699543,0.37193260568778475,Forest,NA
easwpw1,0.36998361585551187,0.002050696803760404,0.3659642501201415,0.37400298159088224,Forest,Tipping Point
eawpew,0.37000272543601637,7.645007042855172e-4,0.36850430405561674,0.371501146816416,Forest,NA
evegro,0.369982110219757,0.001507867367169763,0.3670266901801043,0.37293753025940973,Forest,Tipping Point
ferhaw,0.3700304159061726,0.0012731435271475704,0.3675350545929633,0.37252577721938185,Grasslands,NA
fiespa,0.3700178069707991,8.14538339946654e-4,0.36842131182450366,0.37161430211709456,Forest,NA
fiscro,0.3696035606429058,0.002821370371289681,0.364073674715178,0.3751334465706336,Habitat Generalist,NA
forter,0.36004710373103077,0.005737266009711849,0.34880206235199557,0.371292145110066,Water/wetland,NA
foxspa,0.3694701237643252,7.551903147789063e-4,0.3679899507473585,0.3709502967812919,Forest,NA
fragul,0.3697537755146294,0.008339800448823256,0.35340776663493584,0.38609978439432296,Water/wetland,NA
fuwduc,0.3700007992452274,0.008267432685591864,0.3537966311814673,0.38620496730898746,Water/wetland,NA
gadwal,0.3699370757657778,0.0018728572443916514,0.36626627556677016,0.3736078759647854,Water/wetland,NA
gamqua,0.37021389692576767,0.003113271501843213,0.36411188478215495,0.3763159090693804,Aridlands,NA
gbbgul,0.33262360109421496,0.01480836013947546,0.30359921522084304,0.3616479869675869,Water/wetland,Tipping Point
gilfli,0.3703788508483044,0.006219564485249716,0.35818850445721495,0.38256919723939387,Aridlands,NA
gilwoo,0.37042182249289274,0.005154730173392608,0.36031855135304325,0.38052509363274223,Aridlands,NA
gloibi,0.369387760147102,0.0075751468818560435,0.35454047225866414,0.3842350480355399,Water/wetland,NA
gnttow,0.37002840147680316,0.001243843288471463,0.3675904686313991,0.3724663343222072,Aridlands,NA
gnwtea,0.36973536557413655,0.0028670781591250034,0.36411589238225156,0.37535483876602155,Water/wetland,NA
gockin,0.36979475815455654,7.706592435949205e-4,0.3682842660371105,0.37130525027200256,Forest,NA
gocspa,0.36912181745732847,0.0017032939937462303,0.3657833612295859,0.37246027368507106,Water/wetland,NA
gofwoo,0.3701107214142545,0.0034924830290990467,0.3632654546772204,0.3769559881512886,Aridlands,NA
goleag,0.36966782860477015,0.0014933511287519158,0.3667408603924164,0.37259479681712393,Habitat Generalist,NA
gowwar,0.37003760690145754,0.002291689304002811,0.36554589586561204,0.37452931793730304,Forest,Tipping Point
graspa,0.37001012857013943,0.0010733983425090191,0.36790626781882174,0.3721139893214571,Grasslands,NA
grawar,0.369752141414956,0.004727064332730967,0.3604870953228033,0.37901718750710867,Forest,Tipping Point
grbani,0.37008063153903753,0.007906437350196483,0.3545840143326524,0.38557724874542265,Habitat Generalist,NA
grbher3,0.3693601548510832,8.99320407479504e-4,0.3675974868524234,0.371122822849743,Water/wetland,NA
grcfly,0.36998298864285023,7.645545721526614e-4,0.368484461681431,0.37148151560426945,Forest,NA
greegr,0.36914240936341225,0.0024831573739104496,0.36427542091054776,0.37400939781627673,Water/wetland,NA
greroa,0.3701627238191124,0.002001632214054164,0.3662395246795663,0.37408592295865856,Aridlands,NA
gresca,0.36601052040339527,0.006917554602113051,0.35245211338325366,0.3795689274235369,Water/wetland,NA
greyel,0.3697479889125263,0.0017299016846810617,0.3663573816105514,0.3731385962145012,Water/wetland,NA
grhowl,0.3700248303501269,6.335703959823176e-4,0.36878303237400156,0.37126662832625223,Habitat Generalist,NA
grnher,0.36979663464295837,0.001002346345973343,0.36783203580485063,0.3717612334810661,Water/wetland,NA
grnjay,0.37032558876866,0.005928133645713014,0.3587064468230625,0.3819447307142575,Aridlands,NA
grpchi,0.36983341599528025,0.0034268773925109812,0.3631167363059587,0.3765500956846018,Grasslands,NA
grtgra,0.36953592898177595,0.0038850273722426834,0.36192127533218027,0.37715058263137163,Habitat Generalist,NA
grycat,0.36993252456351083,7.86481385426893e-4,0.36839102104807414,0.3714740280789475,Forest,NA
gryfly,0.3699868219986078,0.001285525203727744,0.3674671925993014,0.37250645139791416,Forest,NA
gryjay,0.37002981983701533,0.0014207112664380093,0.36724522575479684,0.3728144139192338,Forest,NA
grykin,0.3694723623938562,0.027107269897612866,0.316342113394535,0.42260261139317745,Forest,NA
gryvir,0.3700086417640265,0.0030628771452118546,0.3640054025594113,0.3760118809686417,Forest,NA
gwfgoo,0.369772939792811,0.0021622578268895034,0.36553491445210756,0.37401096513351445,Water/wetland,NA
gycthr,0.3697777865348321,0.0012252245868894086,0.36737634634452887,0.37217922672513537,Forest,NA
haiwoo,0.369999254494992,7.242268095417916e-4,0.36857976994829006,0.3714187390416939,Forest,NA
hamfly,0.3699911885831351,0.0015202433837892756,0.36701151155090816,0.3729708656153621,Forest,NA
harduc,0.3140343424226001,0.006090987884935845,0.3020960061681258,0.32597267867707436,Water/wetland,NA
harspa,0.3699718948441619,0.0016746080800973608,0.36668966300717104,0.3732541266811527,Water/wetland,Tipping Point
henspa,0.36998433770124173,0.002817733061508203,0.36446158090068564,0.3755070945017978,Grasslands,Tipping Point
heptan,0.370075372926907,0.0048522950136956075,0.3605648747000636,0.3795858711537504,Forest,NA
hergul,0.3641918273566955,0.008228706100154746,0.3480635634003922,0.38032009131299876,Water/wetland,NA
herthr,0.3695648713423982,6.86744306211332e-4,0.36821885250222397,0.3709108901825724,Forest,NA
herwar,0.37013490059905335,0.0033345215653627276,0.36359923833094243,0.37667056286716427,Forest,NA
hoared,0.36843614692416277,0.0019233373757262093,0.3646664056677394,0.37220588818058614,Water/wetland,NA
hoomer,0.37005261157197483,0.002333568500045515,0.36547881731188564,0.374626405832064,Water/wetland,NA
hooori,0.370090698958496,0.0030835626266278557,0.3640469162103054,0.3761344817066866,Aridlands,NA
hoowar,0.36999744655739575,0.001679218385040277,0.3667061785227168,0.3732887145920747,Forest,NA
horgre,0.36281837038186954,0.00426139750363783,0.3544660312747394,0.37117070948899966,Water/wetland,NA
horlar,0.3699743216622875,0.0012590248919189574,0.3675066328741263,0.37244201045044867,Grasslands,NA
houfin,0.3699991450349669,0.001360906220991756,0.36733176884182306,0.3726665212281107,Habitat Generalist,NA
houwre,0.36999094506818964,5.418105897420248e-4,0.36892899631229525,0.371052893824084,Forest,NA
hrshaw,0.3701364164092815,0.005619560624930061,0.3591220775844186,0.38115075523414443,Aridlands,NA
hudgod,0.3698680884885639,0.0034035887628229883,0.3631970545134308,0.376539122463697,Water/wetland,Tipping Point
hutvir,0.3699527350632096,0.003321870170202598,0.3634418695296125,0.37646360059680667,Forest,NA
incdov,0.37013522955709643,0.013355993756870773,0.3439574817936297,0.39631297732056314,Aridlands,NA
indbun,0.3700162621814666,8.815114674158653e-4,0.3682884997053315,0.3717440246576017,Forest,NA
juntit1,0.37002580412264235,0.0028498446911028917,0.3644401085280807,0.37561149971720403,Forest,NA
kenwar,0.3700473827030338,0.0016573754666871618,0.36679892678832693,0.3732958386177406,Forest,NA
killde,0.3699505224804981,9.730590131609105e-4,0.3680433268147027,0.3718577181462935,Habitat Generalist,NA
kineid,0.33141623960224176,0.0074570743220326915,0.3168003739310577,0.3460321052734258,Water/wetland,Tipping Point
kinrai4,0.3693932678247638,0.005923640595276943,0.357782932258021,0.3810036033915066,Water/wetland,Tipping Point
labwoo,0.37008644067728974,0.0017108808484473672,0.3667331142143329,0.37343976714024657,Aridlands,NA
laplon,0.36834301722975227,0.0023835418980319633,0.3636712751096096,0.3730147593498949,Water/wetland,NA
larbun,0.3700961540447405,0.0017197931660819293,0.3667253594392199,0.3734669486502611,Grasslands,NA
larspa,0.3700396807403683,8.210045386135037e-4,0.36843051184468584,0.37164884963605077,Grasslands,NA
lawgol,0.37029304070162505,0.003642796129631063,0.3631531602875482,0.3774329211157019,Aridlands,NA
lazbun,0.37005217269528085,9.889749498295487e-4,0.3681137817936149,0.37199056359694677,Forest,NA
leabit,0.3686763394016007,0.004525808042371036,0.3598057556385535,0.37754692316464794,Water/wetland,NA
leafly,0.36998682449716214,9.218904435405889e-4,0.36817991922782256,0.3717937297665017,Forest,NA
leasan,0.3695354623893341,0.002699919314790202,0.3642436205323453,0.3748273042463229,Water/wetland,NA
lecspa,0.36997776968747925,0.0018434047068796062,0.3663646964619952,0.3735908429129633,Grasslands,Tipping Point
lecthr,0.37057642785087863,0.006648644943959983,0.3575450837607171,0.3836077719410402,Aridlands,Tipping Point
lesgol,0.37006048683897436,0.0013088156678237913,0.3674952081300397,0.372625765547909,Forest,NA
lesnig,0.3702497448589259,0.0024554282328079166,0.36543710552262243,0.3750623841952294,Aridlands,NA
lessca,0.3680105734239857,0.005560921208858434,0.35711116785462316,0.3789099789933482,Water/wetland,NA
lesyel,0.36990139644790077,0.0027651409405841584,0.3644817202043558,0.3753210726914457,Water/wetland,Tipping Point
lewwoo,0.3699219006115389,0.002617497347368676,0.3647916058106963,0.3750521954123815,Forest,NA
libher,0.3698070555954471,0.002762309505518209,0.3643929289646314,0.3752211822262628,Water/wetland,NA
limpki,0.3703089715668843,0.010312520002570975,0.3500964323618452,0.39052151077192343,Water/wetland,NA
linspa,0.3699746281570963,4.8814936208167416e-4,0.3690178554074162,0.3709314009067764,Forest,NA
lobcur,0.3700691868999,0.004440718932443576,0.3613653777923106,0.37877299600748937,Grasslands,NA
lobdow,0.3697201220033733,0.004335598618987417,0.36122234871015796,0.3782178952965886,Water/wetland,Tipping Point
lobthr,0.3701601814522328,0.005362279492127453,0.359650113647663,0.3806702492568026,Aridlands,NA
loeowl,0.3700523665801804,0.001830052532561957,0.366465463616359,0.37363926954400184,Forest,NA
logshr,0.3700156722143642,8.591584114308176e-4,0.3683317217279598,0.3716996227007686,Grasslands,NA
lotduc,0.326345717671561,0.013408993884171739,0.3000640896585844,0.35262734568453763,Water/wetland,NA
louwat,0.3700119040416358,0.001436032793759033,0.3671972797658681,0.37282652831740354,Forest,NA
lucwar,0.37025446333077344,0.003314165110537956,0.36375869971411906,0.3767502269474278,Aridlands,NA
macwar,0.370033244376219,9.98391309226875e-4,0.3680763974101343,0.37199009134230365,Forest,NA
magwar,0.3699326186738051,9.576489034732903e-4,0.3680556268229975,0.37180961052461275,Forest,NA
mallar3,0.36945066301505664,0.003164241908350278,0.3632487488746901,0.37565257715542316,Water/wetland,NA
margod,0.3700097350215099,0.017927802995730276,0.3348712411498786,0.4051482288931412,Water/wetland,NA
marwre,0.3695690282133666,0.0014703786841287919,0.3666870859924742,0.37245097043425907,Water/wetland,NA
mcclon,0.37004684218949496,0.003449569411767384,0.3632856861424309,0.376807998236559,Grasslands,Tipping Point
merlin,0.36980181223121356,5.572596259470057e-4,0.36870958336435744,0.37089404109806967,Habitat Generalist,NA
mewgul,0.3322314287040772,0.021782756763984456,0.28953722544666766,0.3749256319614867,Water/wetland,NA
mexjay4,0.37025471591914,0.01125866118212618,0.3481877400021727,0.3923216918361073,Forest,NA
miskit,0.36998536442374014,0.0016419735201710821,0.3667670963242048,0.3732036325232755,Forest,NA
motduc,0.3667331394052819,0.00770541273289363,0.3516305304488104,0.38183574836175344,Water/wetland,Tipping Point
moublu,0.3699785640194686,0.0010101480685911675,0.36799867380502993,0.3719584542339073,Forest,NA
